Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N_mean,P_mean,K_mean,ph_mean,temperature_mean,humidity_mean,soil_rainfall_mean,NPK_Index,Rainfall_Fert_Ratio,Log_Area,Log_Production,Season_encoded,Crop_encoded,State_encoded
Safflower,2004,Rabi,Chhattisgarh,964.0,206.0,1122.8,104439.76,202.44,0.223333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.01075059201024581,6.872128101338986,5.332718793265369,2,41,4
Sannhamp,2004,Whole Year,Chhattisgarh,1673.0,528.0,1122.8,181252.82,351.33,0.303125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.006194628063563018,7.422971251049421,6.270988431858299,4,42,4
Sesamum,2004,Kharif,Chhattisgarh,24281.0,7309.0,1122.8,2630603.54,5099.01,0.308125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.000426822041446032,10.09749061410392,8.896998552743824,1,43,4
Small millets,2004,Kharif,Chhattisgarh,185695.0,52109.0,1122.8,23595043.58,45735.27,0.278125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,4.7586263132205533e-05,12.131866206990335,10.86111214790326,1,44,4
Soyabean,2004,Kharif,Chhattisgarh,32336.0,30978.0,1122.8,3503282.24,6790.56,1.013571429,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.000320499349632946,10.383967364449738,10.341064834560278,1,45,4
Sugarcane,2004,Whole Year,Chhattisgarh,6770.0,16450.0,1122.8,733461.8,1421.7,2.764,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0015308206496634864,8.820404065485645,9.708141544619421,4,46,4
Sunflower,2004,Kharif,Chhattisgarh,5607.0,1985.0,1122.8,607462.38,1177.47,0.404666667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0018483418704185921,8.631949428714426,7.593877844605118,1,47,4
Sweet potato,2004,Whole Year,Chhattisgarh,2707.0,14673.0,1122.8,293276.38,568.47,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003828457551005127,7.903965634032166,9.59383249927394,4,48,4
Tobacco,2004,Whole Year,Chhattisgarh,33.0,17.0,1122.8,3575.22,6.93,0.68,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.31396278752425744,3.5263605246161616,2.8903717578961645,4,50,4
Turmeric,2004,Whole Year,Chhattisgarh,738.0,642.0,1122.8,79954.92,154.98,1.040625,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.014042737548389162,6.6052979209482015,6.466144724237619,4,51,4
Urad,2004,Kharif,Chhattisgarh,113848.0,31462.0,1122.8,12334292.32,23908.08,0.29125,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,9.103075229931372e-05,11.642628287966266,10.35656753125214,1,52,4
Urad,2004,Rabi,Chhattisgarh,5667.0,1166.0,1122.8,613962.78,1190.07,0.232307692,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,0.0018287723748133806,8.64259160081057,7.062191632286556,2,52,4
Wheat,2004,Rabi,Chhattisgarh,99245.0,85215.0,1122.8,10752203.3,20841.45,0.963125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0001044250991399038,11.505356895470277,11.352944488613659,2,53,4
Arhar/Tur,2004,Kharif,Delhi,119.0,170.0,651.9,12892.46,24.99,1.43,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.0505605167270849,4.787491742782046,5.14166355650266,1,1,5
Bajra,2004,Kharif,Delhi,1708.0,3117.0,651.9,185044.72,358.68,1.82,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003522913148166842,7.443663683115591,8.044947049617722,1,2,5
Barley,2004,Kharif,Delhi,71.0,191.0,651.9,7692.14,14.91,2.69,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.08473783136664612,4.276666119016055,5.2574953720277815,1,4,5
Gram,2004,Rabi,Delhi,57.0,75.0,651.9,6175.38,11.97,1.32,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,0.10554726231222819,4.060443010546419,4.330733340286331,2,16,5
Jowar,2004,Kharif,Delhi,9208.0,6350.0,651.9,997594.72,1933.68,0.69,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0006534711275625761,9.127936545721367,8.756367559802975,1,20,5
Maize,2004,Kharif,Delhi,82.0,125.0,651.9,8883.88,17.22,1.52,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,0.07337184070015577,4.418840607796598,4.836281906951478,1,24,5
Other Kharif pulses,2004,Kharif,Delhi,150.0,215.0,651.9,16251.0,31.5,1.43,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.040111986217080974,5.017279836814924,5.375278407684165,1,34,5
Rice,2004,Kharif,Delhi,8431.0,28216.0,651.9,913414.54,1770.51,3.35,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.000713694886338369,9.039789270781144,10.24767991217248,1,40,5
Sugarcane,2004,Whole Year,Delhi,4.0,301.0,651.9,433.36,0.84,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,1.5008288055990422,1.6094379124341003,5.71042701737487,4,46,5
Wheat,2004,Rabi,Delhi,18695.0,80800.0,651.9,2025416.3,3925.95,4.32,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00032185959900707866,9.836064876218694,11.299744620670225,2,53,5
Arhar/Tur,2004,Kharif,Gujarat,185695.0,236000.0,719.8,24727596.07,49569.2,0.955,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,2.9109177004233673e-05,12.131866206990335,12.371591321286905,1,1,7
Bajra,2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,1.133333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,2,7
Bajra,2004,Summer,Gujarat,145000.0,303100.0,719.8,15709300.0,30450.0,1.923181818,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,4.5819989062530535e-05,11.884495917930655,12.621821362281626,3,2,7
Banana,2004,Whole Year,Gujarat,32200.0,304705.5,719.8,3488548.0,6762.0,5.0722222225,100.23,82.01,50.05,5.98389318024,27.3767983057,80.35812258109999,104.6269804001,77.43,0.00020633220287288496,10.379752786950895,12.627104297204422,4,3,7
Castor seed,2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,1.746956522,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,8,7
Cotton(lint),2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,3.209090909,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,11,7
Dry chillies,2004,Whole Year,Gujarat,6400.0,5700.0,719.8,693376.0,1344.0,0.81,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.001038107696101832,8.764209507142004,8.648396877031582,4,13,7
Garlic,2004,Whole Year,Gujarat,25900.0,157700.0,719.8,2806006.0,5439.0,4.966428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0002565210991989685,10.16203685698089,11.968456114085114,4,14,7
Gram,2004,Rabi,Gujarat,122700.0,98500.0,719.8,13293318.0,25767.0,0.7275,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,5.414750071069535e-05,11.717505780625043,11.49782197939291,2,16,7
Groundnut,2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,0.946086957,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,17,7
Groundnut,2004,Summer,Gujarat,60500.0,106500.0,719.8,6554570.0,12705.0,1.583181818,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010981649294820363,11.010415172807951,11.575909653758895,3,17,7
Guar seed,2004,Whole Year,Gujarat,185695.0,157100.0,719.8,23228096.0,45024.0,0.803636364,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.098833279368516e-05,12.131866206990335,11.964644189595829,4,18,7
Jowar,2004,Kharif,Gujarat,67300.0,91500.0,719.8,7291282.0,14133.0,1.135,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,9.872062296855024e-05,11.116930374363438,11.424105180165641,1,20,7
Jowar,2004,Rabi,Gujarat,54500.0,42900.0,719.8,5904530.0,11445.0,0.840833333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00012190638003255466,10.905974329106854,10.666650414667744,2,20,7
Maize,2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,1.0375,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,24,7
Moong(Green Gram),2004,Kharif,Gujarat,173100.0,71700.0,719.8,18753654.0,36351.0,0.44875,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,3.838185143109436e-05,12.061630518155123,11.180259973491848,1,27,7
Moth,2004,Kharif,Gujarat,41000.0,14700.0,719.8,4441940.0,8610.0,0.413571429,21.44,48.01,20.23,6.83117408269,28.1949204842,53.16041802790001,51.198487045700006,29.893333333333334,0.00016204627661646113,10.62135173563291,9.595670797663967,1,28,7
Onion,2004,Whole Year,Gujarat,44000.0,304705.5,719.8,4766960.0,9240.0,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.000150997669164904,10.691967639914864,12.627104297204422,4,31,7
Other  Rabi pulses,2004,Rabi,Gujarat,3700.0,1500.0,719.8,400858.0,777.0,0.22875,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0017956438548217702,8.216358332386156,7.313886831633462,2,32,7
Other Cereals,2004,Kharif,Gujarat,12300.0,4000.0,719.8,1332582.0,2583.0,0.51,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0005401539716475446,9.417435838868785,8.294299608857235,1,33,7
Other Cereals,2004,Rabi,Gujarat,10900.0,3900.0,719.8,1180906.0,2289.0,0.153333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0006095314872381991,9.296609807128359,8.268988209506656,2,33,7
Other Kharif pulses,2004,Kharif,Gujarat,18900.0,10000.0,719.8,2047626.0,3969.0,0.564210526,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0003515288673181199,9.846970109700957,9.210440366976517,1,34,7
Potato,2004,Whole Year,Gujarat,39300.0,304705.5,719.8,4257762.0,8253.0,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00016905591034540907,10.579005242826247,12.627104297204422,4,37,7
Ragi,2004,Kharif,Gujarat,24300.0,25800.0,719.8,2632662.0,5103.0,1.0275,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0002734113709198633,10.098272780745283,10.158168529848494,1,38,7
Rapeseed &Mustard,2004,Rabi,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,1.452380952,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,12.627104297204422,2,39,7
Rice,2004,Kharif,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,1.730666667,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,2.9109177004233673e-05,12.131866206990335,12.627104297204422,1,40,7
Rice,2004,Summer,Gujarat,13800.0,39200.0,719.8,1495092.0,2898.0,2.68625,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.00048144162269504303,9.53249633228804,10.576457535657255,3,40,7
Sesamum,2004,Kharif,Gujarat,185695.0,117100.0,719.8,24727596.07,49569.2,0.324090909,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,11.670792089258995,1,43,7
Small millets,2004,Kharif,Gujarat,12300.0,4000.0,719.8,1332582.0,2583.0,0.51,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0005401539716475446,9.417435838868785,8.294299608857235,1,44,7
Small millets,2004,Rabi,Gujarat,10400.0,3900.0,719.8,1126736.0,2184.0,0.345,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.000638835859654915,9.249657234353133,8.268988209506656,2,44,7
Sugarcane,2004,Whole Year,Gujarat,185695.0,304705.5,719.8,21299644.0,41286.0,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.3793990463221334e-05,12.131866206990335,12.627104297204422,4,46,7
Tobacco,2004,Whole Year,Gujarat,71300.0,113900.0,719.8,7724642.0,14973.0,1.625714286,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,9.318229981631513e-05,11.174665631549477,11.643084929027989,4,50,7
Urad,2004,Kharif,Gujarat,96000.0,48600.0,719.8,10400640.0,20160.0,0.5316,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,6.920727289789157e-05,11.472113887062386,10.791399385808587,1,52,7
Wheat,2004,Rabi,Gujarat,185695.0,304705.5,719.8,24727596.07,49569.2,2.6312,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,2.9109177004233673e-05,12.131866206990335,12.627104297204422,2,53,7
Arhar/Tur,2004,Kharif,Haryana,28860.0,30100.0,484.6,3126692.4,6060.6,0.841111111,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.00015498801385514807,10.270246481762213,10.31231367277647,1,1,8
Bajra,2004,Kharif,Haryana,185695.0,304705.5,484.6,24727596.07,49569.2,1.768421053,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,1.959753706064412e-05,12.131866206990335,12.627104297204422,1,2,8
Barley,2004,Rabi,Haryana,22432.0,58000.0,484.6,2430282.88,4710.72,1.595,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00019940057373050594,10.018288368013305,10.968215530759236,2,4,8
Cotton(lint),2004,Kharif,Haryana,185695.0,304705.5,484.6,24727596.07,49569.2,1.804444444,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,1.959753706064412e-05,12.131866206990335,12.627104297204422,1,11,8
Dry chillies,2004,Whole Year,Haryana,1280.0,9600.0,484.6,138675.2,268.8,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003494471293560106,7.155396301896734,9.169622538697624,4,13,8
Garlic,2004,Whole Year,Haryana,357.0,2900.0,484.6,38677.38,74.97,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.012528963208903787,5.8805329864007,7.972810784121404,4,14,8
Gram,2004,Rabi,Haryana,107920.0,91000.0,484.6,11692052.8,22663.2,0.721052632,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,4.144695263034113e-05,11.589154756961761,11.418625774449598,2,16,8
Groundnut,2004,Kharif,Haryana,2071.0,1500.0,484.6,224372.14,434.91,0.58,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0021597950628136683,7.6362696033793735,7.313886831633462,1,17,8
Horse-gram,2004,Kharif,Haryana,515.0,100.0,484.6,55795.1,108.15,0.103333333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.008685194843367189,6.246106765481563,4.61512051684126,1,19,8
Jowar,2004,Kharif,Haryana,96718.0,26000.0,484.6,10478428.12,20310.78,0.135,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,4.62473901813252e-05,11.479565146111982,10.165890277802454,1,20,8
Maize,2004,Kharif,Haryana,15768.0,39000.0,484.6,1708305.12,3311.28,0.746875,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,0.0002836728115216259,9.665801266405587,10.571342565808699,1,24,8
Masoor,2004,Rabi,Haryana,5911.0,4700.0,484.6,640397.74,1241.31,0.778,18.77,68.36,19.41,6.927931571609999,24.509052402600002,64.8047846785,45.680454204,35.51333333333333,0.0007567160422582968,8.684739462628038,8.45553053102413,2,25,8
Moong(Green Gram),2004,Kharif,Haryana,16039.0,6100.0,484.6,1737665.26,3368.19,0.148823529,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,0.0002788797890338275,9.682840881420505,8.716207971151853,1,27,8
Moth,2004,Kharif,Haryana,10719.0,1400.0,484.6,1161296.46,2250.99,0.128333333,21.44,48.01,20.23,6.83117408269,28.1949204842,53.16041802790001,51.198487045700006,29.893333333333334,0.00041729187972218597,9.279866434624793,7.244941546337007,1,28,8
Onion,2004,Whole Year,Haryana,2823.0,68400.0,484.6,305843.82,592.83,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0015844636505532447,7.945909598613133,11.133142723386813,4,31,8
Peas & beans (Pulses),2004,Rabi,Haryana,716.0,800.0,484.6,77571.44,150.36,0.614545455,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.006247064034597855,6.57507584059962,6.68586094706836,2,36,8
Potato,2004,Whole Year,Haryana,10832.0,269100.0,484.6,1173538.88,2274.72,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0004129386723525749,9.290352309945568,12.502842052798766,4,37,8
Rapeseed &Mustard,2004,Rabi,Haryana,185695.0,304705.5,484.6,24727596.07,49569.2,1.196842105,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,1.959753706064412e-05,12.131866206990335,12.627104297204422,2,39,8
Rice,2004,Kharif,Haryana,185695.0,304705.5,484.6,24727596.07,49569.2,2.832777778,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,1.959753706064412e-05,12.131866206990335,12.627104297204422,1,40,8
Sannhamp,2004,Whole Year,Haryana,465.0,100.0,484.6,50378.1,97.65,0.08125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.009619068224720173,6.144185634125646,4.61512051684126,4,42,8
Sesamum,2004,Kharif,Haryana,3686.0,1200.0,484.6,399341.24,774.06,0.162222222,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0012134954719540815,8.212568398234145,7.0909098220799835,1,43,8
Sugarcane,2004,Whole Year,Haryana,133042.0,304705.5,484.6,14413770.28,27938.82,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.362062506655788e-05,11.79842766322171,12.627104297204422,4,46,8
Sunflower,2004,Rabi,Haryana,5334.0,9200.0,484.6,577885.56,1120.14,2.694285714,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0008385728853081476,8.582044163735853,9.127067452782361,2,47,8
Sweet potato,2004,Whole Year,Haryana,75.0,1500.0,484.6,8125.5,15.75,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.05963206792592137,4.330733340286331,7.313886831633462,4,48,8
Urad,2004,Kharif,Haryana,2155.0,700.0,484.6,233472.7,452.55,0.145384615,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,0.0020756085160769716,7.6760099320288875,6.55250788703459,1,52,8
Wheat,2004,Rabi,Haryana,185695.0,304705.5,484.6,24727596.07,49569.2,3.774736842,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,1.959753706064412e-05,12.131866206990335,12.627104297204422,2,53,8
Arhar/Tur,2004,Kharif,Madhya Pradesh,185695.0,243677.0,895.7,24727596.07,49569.2,0.692291667,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,3.622268663891651e-05,12.131866206990335,12.403602960610081,1,1,14
Bajra,2004,Kharif,Madhya Pradesh,184058.0,248478.0,895.7,19940843.72,38652.18,0.938125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,4.4917856418672325e-05,12.123011637367114,12.423113613905645,1,2,14
Barley,2004,Rabi,Madhya Pradesh,82522.0,102327.0,895.7,8940433.48,17329.62,1.428421053,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010018528763939893,11.32083232134744,11.535938619279229,2,4,14
Castor seed,2004,Kharif,Madhya Pradesh,1773.0,671.0,895.7,192086.82,372.33,0.3545,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.004662971343003424,7.480992162869525,6.51025834052315,1,8,14
Coriander,2004,Whole Year,Madhya Pradesh,136352.0,52565.0,895.7,14772375.68,28633.92,0.339782609,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,6.063343897889287e-05,11.82300239023191,10.869824801894419,4,10,14
Cotton(lint),2004,Kharif,Madhya Pradesh,185695.0,304705.5,895.7,24727596.07,49569.2,0.947916667,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,3.622268663891651e-05,12.131866206990335,12.627104297204422,1,11,14
Garlic,2004,Whole Year,Madhya Pradesh,42254.0,178505.0,895.7,4577798.36,8873.34,3.053125,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00019566169889979624,10.651477968978583,12.09237749308229,4,14,14
Ginger,2004,Kharif,Madhya Pradesh,5216.0,5918.0,895.7,565101.44,1095.36,1.092564103,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.001585022354530977,8.559677803022392,8.685922794690725,1,15,14
Gram,2004,Rabi,Madhya Pradesh,185695.0,304705.5,895.7,24727596.07,49569.2,0.881458333,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,3.622268663891651e-05,12.131866206990335,12.627104297204422,2,16,14
Groundnut,2004,Kharif,Madhya Pradesh,185695.0,240698.0,895.7,22935144.64,44456.16,1.151276596,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.9053599835784606e-05,12.131866206990335,12.391302469213302,1,17,14
Horse-gram,2004,Kharif,Madhya Pradesh,29682.0,7675.0,895.7,3215747.88,6233.22,0.278235294,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0002785354309133741,10.298329770340379,8.94585385712759,1,19,14
Horse-gram,2004,Rabi,Madhya Pradesh,160.0,45.0,895.7,17334.4,33.6,0.305,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.051668839484523,5.081404364984463,3.828641396489095,2,19,14
Jowar,2004,Kharif,Madhya Pradesh,185695.0,304705.5,895.7,24727596.07,49569.2,1.053958333,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.622268663891651e-05,12.131866206990335,12.627104297204422,1,20,14
Jowar,2004,Rabi,Madhya Pradesh,4115.0,3955.0,895.7,445819.1,864.15,1.205,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002009106363755246,8.32263709695394,8.282988692742602,2,20,14
Linseed,2004,Rabi,Madhya Pradesh,129121.0,55264.0,895.7,13988969.14,27115.41,0.567446809,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,6.402901650628586e-05,11.768512972850978,10.919895075745055,2,23,14
Maize,2004,Kharif,Madhya Pradesh,185695.0,304705.5,895.7,24727596.07,49569.2,1.34125,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,3.622268663891651e-05,12.131866206990335,12.627104297204422,1,24,14
Masoor,2004,Rabi,Madhya Pradesh,185695.0,262204.0,895.7,24727596.07,49569.2,0.47,18.77,68.36,19.41,6.927931571609999,24.509052402600002,64.8047846785,45.680454204,35.51333333333333,3.622268663891651e-05,12.131866206990335,12.47688191954258,2,25,14
Niger seed,2004,Kharif,Madhya Pradesh,97833.0,23236.0,895.7,10599227.22,20544.93,0.227307692,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,8.450615284515498e-05,11.491027443869012,10.053501114853614,1,29,14
Onion,2004,Whole Year,Madhya Pradesh,35661.0,304705.5,895.7,3863512.74,7488.81,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00023183559326490192,10.481840975093991,12.627104297204422,4,31,14
Potato,2004,Whole Year,Madhya Pradesh,47570.0,304705.5,895.7,5153733.8,9989.7,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00017379629235093745,10.769978610857677,12.627104297204422,4,37,14
Ragi,2004,Kharif,Madhya Pradesh,403.0,112.0,895.7,43661.02,84.63,0.302,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.020514396722826844,6.0014148779611505,4.727387818712341,1,38,14
Rapeseed &Mustard,2004,Rabi,Madhya Pradesh,185695.0,304705.5,895.7,24727596.07,49569.2,0.737916667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.622268663891651e-05,12.131866206990335,12.627104297204422,2,39,14
